0,1157,350.712
5,1157,530.509
10,1024.1,256.664
15,1003.4,491.639
20,1002.2,208.691
25,993.13,370.256
30,964.73,393.313
35,964.73,343.711
40,928.59,462.807
45,904.07,290.687
50,897.62,444.857
55,897.62,224.965
60,897.62,429.64
65,884.72,193.098
70,860.2,306.469
75,849.87,316.846
80,851.16,409.822
85,844.71,367.442
90,824.07,341.037
95,791.8,230.942
100,767.29,283.55
105,767.29,397.335
110,756.96,306.264
115,756.96,282.207
120,753.09,381.641
125,744.06,310.2
130,738.9,185.186
135,738.9,370.332
140,744.06,192.895
145,744.06,328.081
150,727.29,368.566
155,707.93,326.654
160,695.02,363.736
165,693.73,235.321
170,693.73,372.548
175,693.73,260.89
180,684.7,272.76
185,683.41,276.506
190,661.48,200.509
195,649.86,250.664
200,649.86,299.859
205,649.86,213.599
210,649.86,131.96
215,648.57,256.331
220,656.31,240.379
225,669.21,167.72
230,675.67,214.804
235,675.67,289.867
240,674.37,186.013
245,674.37,277.015
250,667.92,323.488
255,664.06,234.352
260,661.47,153.855
265,661.47,327.822
270,661.47,347.994
275,669.22,170.627
280,680.83,240.271
285,697.6,257.796
290,701.48,281.635
295,701.48,283.817
300,701.48,272.808
305,711.8,193.44
310,711.8,370.561
315,732.45,333.714
320,741.48,198.451
325,744.06,211.19
330,744.06,399.576
335,749.22,375.504
340,771.16,377.847
345,802.13,430.761
350,815.04,390.113
355,813.75,361.214
360,809.87,199.406
365,798.26,259.532
370,790.52,420.214
375,789.23,160.26
380,789.23,373.254
385,789.23,270.446
390,789.23,382.242
395,791.8,358.445
400,798.26,287.074
405,803.42,407.146
410,807.29,176.199
415,807.29,202.326
420,807.29,300.971
425,830.52,416.251
430,874.4,203.381
435,915.69,359.017
440,935.05,323.627
445,935.05,403.946
450,935.05,439.537
455,949.24,467.774
460,977.65,428.179
465,1009.9,210.295
470,1035.7,310.027
475,1035.7,402.788
480,1035.7,329.262
485,1047.3,516.097
490,1129.9,257.507
495,1169.9,327.404
500,1182.8,586.191
505,1175,493.436
510,1158.3,364.01
515,1158.3,247.062
520,1149.3,576.022
525,1150.5,369.922
530,1153.1,414.683
535,1147.9,603.9
540,1132.5,425.897
545,1119.6,579.776
550,1113.1,513.608
555,1113.2,324.683
560,1113.2,500.684
565,1111.9,297.591
570,1100.2,504.465
575,1104.1,486.834
580,1122.1,596.47
585,1122.1,596.47
590,1136.3,279.78
595,1144.1,324.736
600,1144.1,511.223
605,1150.5,573.407
610,1164.7,286.772
615,1178.9,416.044
620,1182.8,609.238
625,1182.8,413.41
630,1182.8,552.597
635,1193.1,338.644
640,1211.2,439.607
645,1229.3,381.798
650,1238.3,251.448
655,1238.3,637.825
660,1237,630.305
665,1233.1,483.464
670,1233.1,479.557
675,1240.9,446.258
680,1249.9,284.855
685,1252.5,617.217
690,1252.5,627.745
695,1266.7,543.423
700,1305.4,587.13
705,1359.6,583.278
710,1397,652.67
715,1398.3,311.996
720,1371.2,318.935
725,1371.2,524.51
730,1341.5,491.336
735,1326,449.795
740,1326,519.888
745,1324.8,391.508
750,1318.3,294.146
755,1297.6,632.127
760,1302.8,638.336
765,1306.7,614.238
770,1308,688.128
775,1300.2,413.349
780,1286,344.187
785,1297.6,352.638
790,1297.6,632.127
795,1337.7,285.328
800,1359.6,276.079
805,1359.6,575.081
810,1354.4,379.037
815,1354.5,449.991
820,1363.5,613.261
825,1378.9,443.36
830,1389.3,348.191
835,1376.4,635.1
840,1345.4,609.058
845,1317,536.931
850,1300.2,584.791
855,1300.2,648.017
860,1300.2,565.576
865,1292.5,506.753
870,1277,563.072
875,1258.9,274.767
880,1248.6,572.51
885,1246,523.252
890,1246,617.513
895,1244.7,503.602
900,1252.5,374.924
905,1270.5,525.79
910,1295.1,387.676
915,1317,634.117
920,1322.2,497.238
925,1317,455.822
930,1317,486.694
935,1327.3,450.236
940,1357,406.205
945,1351.8,681.284
950,1369.9,651.788
955,1369.9,532.759
960,1375,499.058
965,1398.3,530.378
970,1462.8,550.113
975,1527.4,608.46
980,1533.8,689.857
985,1535.1,429.607
990,1559.6,710.575
995,1559.6,728.636
1000,1622.9,583.634
1005,1697.7,386.91
1010,1749.3,745.199
1015,1763.5,761.84
1020,1763.5,521.154
1025,1779,815.71
1030,1810,476.882
1035,1839.6,604.647
1040,1853.8,882.024
1045,1853.8,697.156
1050,1853.8,985.417
1055,1905.4,770.919
1060,2004.8,584.733
1065,2004.8,753.942
1070,2064.2,617.899
1075,2073.2,1039.07
1080,2073.2,992.323
1085,2075.8,501.824
1090,2038.4,1072.39
1095,2040.9,1062.49
1100,2040.9,819.395
1105,2031.9,689.244
1110,2010,973.487
1115,1993.2,619.052
1120,1989.3,940.808
1125,1989.3,1046.55
1130,1998.3,808.506
1135,1998.3,670.886
1140,1997,744.515
1145,1989.3,817.155
1150,1984.1,547.279
1155,1980.3,1025.48
1160,1981.6,608.091
1165,1964.8,419.087
1170,1923.5,514.809
1175,1871.9,863.734
1180,1834.4,475.561
1185,1825.4,950.298
1190,1825.4,980.28
1195,1820.3,448.194
1200,1807.4,759.01
1205,1807.4,849.601
1210,1789.3,960.893
1215,1782.9,843.194
1220,1782.9,462.21
1225,1782.9,721.356
1230,1772.5,678.015
1235,1751.9,762.062
1240,1732.5,575.57
1245,1723.5,691.963
1250,1723.5,718.529
1255,1718.4,646.236
1260,1706.7,911.884
1265,1697.7,599.133
1270,1697.7,604.851
1275,1692.5,715.89
1280,1693.8,805.897
1285,1688.7,764.468
1290,1660.3,533.839
1295,1622.8,527.608
1300,1590.6,648.476
1305,1577.7,613.573
1310,1576.4,477.842
1315,1570,696.905
1320,1545.4,513.412
1325,1513.2,653.71
1330,1496.4,799.521
1335,1495.1,765.962
1340,1495.1,340.737
1345,1495.1,542.649
1350,1482.2,523.081
1355,1437,299.231
1360,1378.9,486.626
1365,1357,519.079
1370,1357,282.572
1375,1357,519.079
1380,1338.9,374.699
1385,1306.7,632.864
1390,1274.5,511.696
1395,1256.3,451.796
1400,1248.6,512.894
1405,1222.8,414.788
1410,1222.8,463.811
1415,1188,605.338
1420,1167.3,578.509
1425,1151.8,425.644
1430,1149.2,468.521
1435,1131.2,425.409
1440,1092.5,513.549
