700,948.83,350.637
705,947.66,321.457
710,957.03,471.613
715,971.67,434.175
720,975.18,310.022
725,981.04,497.158
730,988.65,284.505
735,991.58,471.786
740,989.24,523.141
745,986.31,317.13
750,982.8,394.582
755,985.14,529.042
760,988.07,472.933
765,991,445.722
770,993.34,492.295
775,992.76,386.088
780,996.86,222.425
785,991,518.637
790,980.46,446.711
795,968.15,344.93
800,957.61,264.14
805,950,242.216
810,947.07,261.232
815,944.73,248.909
820,943.56,459.656
825,945.9,510.543
830,951.17,212.23
835,953.51,499.016
840,948.83,426.755
845,934.77,425.894
850,920.13,453.429
855,917.2,393.485
860,921.89,205.697
865,926.57,484.917
870,928.33,498.534
875,946.49,241.321
880,976.36,213.1
885,972.26,243.671
890,985.73,407.939
895,990.41,439.632
900,998.03,245.735
905,1016.2,330.389
910,1040.8,246.888
915,1052.5,527.506
920,1056.6,544.235
925,1062.5,477.881
930,1066.6,361.803
935,1075.3,445.007
940,1091.1,227.203
945,1108.7,402.404
950,1117.5,409.294
955,1133.9,479.615
960,1139.2,280.494
965,1141.5,465.381
970,1148.5,575.621
975,1166.7,461.109
980,1189.6,552.345
985,1208.3,370.79
990,1215.9,449.332
995,1210.6,258.218
1000,1216.5,626.596
1005,1248.7,576.176
1010,1288.5,642.186
1015,1326.6,608.275
1020,1351.8,444.315
1025,1364.1,728.834
1030,1393.4,585.152
1035,1417.4,445.436
1040,1449.6,643.461
1045,1480.1,798.873
1050,1499.4,647.748
1055,1512.8,344.771
1060,1542.1,798.564
1065,1574.3,627.144
1070,1594.8,803.752
1075,1630.6,704.427
1080,1654.6,749.031
1085,1668.1,565.839
1090,1690.3,673.354
1095,1713.8,740.37
1100,1737.2,601.256
1105,1758.3,759.594
1110,1775.8,783.009
1115,1779.3,926.298
1120,1789.3,555.724
1125,1791.6,867.711
1130,1764.7,719.455
1135,1765.3,434.652
1140,1789.9,861.812
1145,1820.3,952.648
1150,1822.1,983.465
1155,1811,861.66
1160,1808,420.533
1165,1847.3,925.855
1170,1822.1,592.405
1175,1802.7,467.343
1180,1793.4,811.866
1185,1787.6,648.812
1190,1774.1,537.769
1195,1761.8,425.915
1200,1753.6,469.337
1205,1750,756.008
1210,1747.1,690.498
1215,1748.3,856.619
1220,1754.1,720.541
1225,1759.5,857.142
1230,1760.6,921.404
1235,1760.6,812.378
1240,1755.9,631.464
1245,1750,906.223
1250,1743,649.82
1255,1736,898.973
1260,1725.5,692.766
1265,1712,867.584
1270,1695.6,586.858
1275,1680.9,809.33
1280,1673.9,381.486
1285,1668.6,705.781
1290,1648.8,682.347
1295,1618.9,751.674
1300,1604.8,639.294
1305,1562,817.468
1310,1525.8,593.389
1315,1508.7,581.935
1320,1495.3,614.232
1325,1474.8,418.6
1330,1449.6,375.803
1335,1427.3,427.249
1340,1410.9,630.438
1345,1407.4,477.407
1350,1385.8,590.348
1355,1375.8,708.649
1360,1342.4,583.933
1365,1311.4,292.607
1370,1285.6,495.881
1375,1258.7,386.256
1380,1231.1,539.182
1385,1200.1,564.129
1390,1160.9,518.73
1395,1125.7,598.384
1400,1100.5,510.975
1405,1087.6,237.379
1410,1078.3,558.389
1415,1072.4,410.214
1420,1047.2,565.219
1425,1016.2,254.684
1430,988.07,368.369
1435,968.15,519.918
1440,963.47,490.93
